commodity_name,state,district,market,min_price,max_price,modal_price,date
Wheat,Madhya Pradesh,Ujjain,Unhel,20.7,20.95,20.8,2019-09-14
Apple,Madhya Pradesh,Ujjain,Ujjain(F&V),25.0,70.0,44.07,2019-10-21
Onion,Madhya Pradesh,Sehore,Ashta,6.5,25.75,17.0,2019-09-11
Cabbage,Madhya Pradesh,Harda,Harda(F&V),15.0,22.0,20.0,2019-11-02
Mustard,Madhya Pradesh,Shajapur,Agar,31.0,34.0,32.0,2019-09-30
Mustard,Madhya Pradesh,Neemuch,Neemuch,30.5,35.63,32.51,2019-09-30
Mustard,Madhya Pradesh,Mandsaur,Piplya,33.0,34.0,33.4,2019-09-30
Banana+-+Green,Madhya Pradesh,Sheopur,Syopurkalan(F&V),20.0,24.0,22.0,2019-11-08
Cabbage,Madhya Pradesh,Mandsaur,Mandsaur(F&V),10.0,15.0,12.0,2019-11-19
Soyabean,Madhya Pradesh,Shajapur,Agar,25.0,38.45,33.6,2019-10-10
Soyabean,Madhya Pradesh,Ujjain,Badnagar,25.06,37.75,34.08,2019-10-10
Soyabean,Madhya Pradesh,Khargone,Badwaha,22.0,33.4,28.85,2019-10-10
Soyabean,Madhya Pradesh,Guna,Guna,31.75,36.2,33.5,2019-10-10
Soyabean,Madhya Pradesh,Jhabua,Jhabua,35.9,38.5,37.2,2019-10-10
Arhar+Dal(Tur+Dal),Madhya Pradesh,Betul,Betul,42.01,42.01,42.01,2019-10-21
Bitter+gourd,Madhya Pradesh,Dhar,Kukshi,4.0,6.0,5.0,2019-09-14
Soyabean,Madhya Pradesh,Shivpuri,Kolaras,24.01,36.4,30.2,2019-10-10
Barley+(Jau),Madhya Pradesh,Tikamgarh,Khargapur,17.0,17.4,17.3,2019-10-06
Soyabean,Madhya Pradesh,Sagar,Rahatgarh,32.0,32.0,32.0,2019-10-10
Soyabean,Madhya Pradesh,Ratlam,Ratlam,21.0,37.9,26.5,2019-10-10
Soyabean,Madhya Pradesh,Sheopur,Sheopurkalan,31.9,39.85,36.9,2019-10-10
Soyabean,Madhya Pradesh,Dewas,Sonkatch,25.0,36.0,30.0,2019-10-10
Onion,Madhya Pradesh,Burhanpur,Burhanpur(F&V),10.0,45.0,30.0,2019-11-29
Onion,Madhya Pradesh,Damoh,Damoh(F&V),5.0,15.0,5.0,2019-11-29
Onion,Madhya Pradesh,Dewas,Dewas(F&V),23.0,41.0,33.0,2019-11-29
Wheat,Madhya Pradesh,Dhar,Badnawar,19.7,20.45,20.0,2019-09-09
Onion,Madhya Pradesh,Jhabua,Petlawad,25.0,25.0,25.0,2019-11-29
Onion,Madhya Pradesh,Indore,Sanwer,24.0,25.0,24.5,2019-11-29
Tomato,Madhya Pradesh,Dhar,Kukshi,15.0,22.0,18.0,2019-09-06
Tomato,Madhya Pradesh,Dhar,Rajgarh,10.0,15.0,11.2,2019-09-06
Cabbage,Madhya Pradesh,Chhindwara,Chhindwara(F&V),8.0,10.0,9.0,2019-10-21
Cabbage,Madhya Pradesh,Dewas,Dewas(F&V),13.0,26.0,16.0,2019-10-21
Cabbage,Madhya Pradesh,Guna,Guna(F&V),8.0,10.0,9.0,2019-10-21
Cabbage,Madhya Pradesh,Dewas,Haatpipliya,17.0,20.0,19.0,2019-10-21
Peas(Dry),Madhya Pradesh,Dindori,Gorakhpur,32.0,32.0,32.0,2019-09-27
Soyabean,Madhya Pradesh,Shajapur,Kalapipal,27.8,42.1,35.5,2019-11-25
Capsicum,Madhya Pradesh,Ujjain,Ujjain(F&V),27.5,55.5,39.5,2019-10-21
Banana,Madhya Pradesh,Narsinghpur,Gadarwada,20.0,25.0,22.5,2019-10-21
Soyabean,Madhya Pradesh,Shajapur,Shajapur,33.33,40.81,36.81,2019-11-25
Methi+Seeds,Madhya Pradesh,Dhar,Dhar,32.0,32.0,32.0,2019-11-25
Maize,Madhya Pradesh,Chhindwara,Chhindwara,14.16,20.36,18.51,2019-10-21
Maize,Madhya Pradesh,Khargone,Khargone,12.0,21.11,13.4,2019-10-21
Maize,Madhya Pradesh,Dewas,Loharda,12.04,16.41,13.78,2019-10-21
Maize,Madhya Pradesh,Neemuch,Neemuch,16.0,19.5,18.5,2019-10-21
Maize,Madhya Pradesh,Khargone,Badwaha,15.8,18.2,16.75,2019-11-21
Maize,Madhya Pradesh,Chhindwara,Chhindwara,16.32,18.45,17.75,2019-11-21
Cabbage,Madhya Pradesh,Chhindwara,Chhindwara(F&V),8.0,12.0,10.0,2019-09-16
Cabbage,Madhya Pradesh,Mandsaur,Mandsaur(F&V),12.0,14.0,13.0,2019-09-16
Maize,Madhya Pradesh,Mandsaur,Mandsaur,16.3,18.15,17.25,2019-11-21
Cauliflower,Madhya Pradesh,Dhar,Dhar(F&V),7.0,9.0,8.5,2019-11-02
Maize,Madhya Pradesh,Rajgarh,Suthalia,17.36,17.36,17.36,2019-11-21
Cauliflower,Madhya Pradesh,Dhar,Kukshi,9.0,14.0,11.0,2019-11-02
Cauliflower,Madhya Pradesh,Dewas,Haatpipliya,16.0,19.0,17.0,2019-10-21
Bitter+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),15.5,35.0,28.2,2019-11-08
Apple,Madhya Pradesh,Morena,Morena(F&V),30.0,30.0,30.0,2019-09-26
Garlic,Madhya Pradesh,Dewas,Haatpipliya,45.0,59.0,53.0,2019-09-25
Barley+(Jau),Madhya Pradesh,Neemuch,Neemuch,18.1,19.11,18.6,2019-10-21
Soyabean,Madhya Pradesh,Dewas,Khategaon,31.0,40.0,34.5,2019-11-12
Cucumbar(Kheera),Madhya Pradesh,Dhar,Dhar(F&V),7.0,11.0,9.0,2019-12-05
Cauliflower,Madhya Pradesh,Badwani,Sendhwa,4.0,12.0,7.0,2019-10-02
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),9.5,24.0,19.11,2019-11-08
Wheat,Madhya Pradesh,Jabalpur,Jabalpur,20.11,22.51,20.6,2019-11-18
Peas(Dry),Madhya Pradesh,Jabalpur,Jabalpur,38.25,54.95,42.4,2019-10-17
Raddish,Madhya Pradesh,Dhar,Kukshi,8.0,12.0,9.0,2019-11-09
Wheat,Madhya Pradesh,Indore,Sanwer,20.0,22.99,21.0,2019-11-18
Coriander(Leaves),Madhya Pradesh,Dhar,Kukshi,10.0,15.0,12.0,2019-11-02
Wheat,Madhya Pradesh,Ujjain,Ujjain,18.82,26.5,22.69,2019-11-18
Corriander+seed,Madhya Pradesh,Rajgarh,Narsinghgarh,40.0,50.0,44.0,2019-11-02
Spinach,Madhya Pradesh,Ujjain,Ujjain(F&V),9.5,20.0,13.0,2019-11-25
Soyabean,Madhya Pradesh,Shajapur,Agar,35.0,38.7,37.6,2019-09-21
Soyabean,Madhya Pradesh,Ujjain,Badnagar,36.0,39.03,37.99,2019-09-21
Soyabean,Madhya Pradesh,Khargone,Badwaha,37.5,37.5,37.5,2019-09-21
Soyabean,Madhya Pradesh,Mandsaur,Daloda,34.0,39.75,38.0,2019-09-21
Soyabean,Madhya Pradesh,Indore,Indore,25.0,39.0,37.5,2019-09-21
Soyabean,Madhya Pradesh,Ratlam,Ratlam,36.75,39.41,38.1,2019-09-21
Soyabean,Madhya Pradesh,Harda,Timarni,32.0,38.21,37.7,2019-09-21
Soyabean,Madhya Pradesh,Ujjain,Ujjain,22.01,39.56,38.17,2019-09-21
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,27.5,40.9,35.95,2019-11-05
Tomato,Madhya Pradesh,Dewas,Haatpipliya,17.0,24.0,23.0,2019-10-18
Tomato,Madhya Pradesh,Indore,Indore(F&V),10.0,26.0,18.0,2019-10-18
Tomato,Madhya Pradesh,Dhar,Kukshi,5.0,11.0,8.0,2019-10-18
Methi+Seeds,Madhya Pradesh,Mandsaur,Mandsaur,35.99,52.01,42.0,2019-11-21
Amla(Nelli+Kai),Madhya Pradesh,Neemuch,Neemuch,74.5,74.5,74.5,2019-10-10
Methi(Leaves),Madhya Pradesh,Narsinghpur,Gadarwada,8.0,8.0,8.0,2019-11-21
Cauliflower,Madhya Pradesh,Dewas,Haatpipliya,14.0,16.0,15.0,2019-10-22
Cauliflower,Madhya Pradesh,Badwani,Sendhwa,6.0,13.0,7.0,2019-10-22
Brinjal,Madhya Pradesh,Dewas,Haatpipliya,15.0,18.0,16.0,2019-10-15
Tomato,Madhya Pradesh,Khandwa,Khandwa(F&V),10.0,18.0,13.0,2019-11-15
Cabbage,Madhya Pradesh,Dewas,Haatpipliya,16.0,18.0,17.0,2019-10-15
Mustard,Madhya Pradesh,Sehore,Ashta,36.2,36.3,36.25,2019-11-25
Spinach,Madhya Pradesh,Dhar,Kukshi,8.0,13.0,10.0,2019-11-05
Capsicum,Madhya Pradesh,Ujjain,Ujjain(F&V),27.0,48.0,35.41,2019-12-23
Soyabean,Madhya Pradesh,Shajapur,Agar,30.5,38.2,37.5,2019-09-19
Soyabean,Madhya Pradesh,Ujjain,Badnagar,35.78,38.54,36.78,2019-09-19
Soyabean,Madhya Pradesh,Chhatarpur,Chhatarpur,34.75,36.0,35.5,2019-09-19
Soyabean,Madhya Pradesh,Chhindwara,Chhindwara,35.61,36.67,36.0,2019-09-19
Soyabean,Madhya Pradesh,Khandwa,Khandwa,29.0,38.73,37.5,2019-09-19
Soyabean,Madhya Pradesh,Mandsaur,Piplya,32.5,39.63,37.35,2019-09-19
Garlic,Madhya Pradesh,Mandsaur,Piplya,58.0,120.0,87.0,2019-10-08
Cucumbar(Kheera),Madhya Pradesh,Khandwa,Khandwa(F&V),7.0,9.0,8.0,2019-11-27
Cucumbar(Kheera),Madhya Pradesh,Harda,Timarni,16.0,16.0,16.0,2019-11-27
Garlic,Madhya Pradesh,Dewas,Haatpipliya,62.0,66.0,63.0,2019-10-21
Orange,Madhya Pradesh,Ujjain,Ujjain(F&V),16.0,16.0,16.0,2019-11-28
Onion,Madhya Pradesh,Rajgarh,Biaora,15.0,20.0,17.5,2019-11-05
Wheat,Madhya Pradesh,Guna,Aron,19.8,24.85,21.66,2019-10-11
Wheat,Madhya Pradesh,Bhopal,Berasia,19.8,21.81,20.4,2019-10-11
Wheat,Madhya Pradesh,Ashoknagar,Mungawali,19.4,20.0,19.7,2019-10-11
Wheat,Madhya Pradesh,Umariya,Umariya,18.45,19.1,18.6,2019-10-11
Onion,Madhya Pradesh,Shajapur,Shajapur(F&V),8.0,39.0,25.0,2019-11-05
Sponge+gourd,Madhya Pradesh,Dhar,Kukshi,10.0,15.0,11.0,2019-11-05
Brinjal,Madhya Pradesh,Narsinghpur,Gadarwada,12.0,13.0,12.5,2019-10-21
Cabbage,Madhya Pradesh,Badwani,Sendhwa,6.0,13.0,8.0,2019-10-02
Brinjal,Madhya Pradesh,Dewas,Dewas(F&V),7.0,14.0,8.0,2019-11-18
Brinjal,Madhya Pradesh,Harda,Timarni,22.0,30.0,26.0,2019-11-18
Potato,Madhya Pradesh,Shivpuri,Shivpuri(F&V),5.0,15.0,6.0,2019-10-15
Brinjal,Madhya Pradesh,Ujjain,Ujjain(F&V),7.5,20.0,14.45,2019-11-18
Onion,Madhya Pradesh,Damoh,Damoh(F&V),15.0,15.0,15.0,2019-09-17
Mustard,Madhya Pradesh,Mandsaur,Mandsaur,34.25,38.01,36.1,2019-10-17
Ginger(Dry),Madhya Pradesh,Indore,Indore(F&V),30.0,130.0,100.0,2019-11-02
Barley+(Jau),Madhya Pradesh,Chhatarpur,Chhatarpur,18.0,18.0,18.0,2019-10-10
Barley+(Jau),Madhya Pradesh,Neemuch,Neemuch,19.41,19.6,19.5,2019-10-10
Ginger(Dry),Madhya Pradesh,Dewas,Haatpipliya,32.0,34.0,33.0,2019-10-21
Apple,Madhya Pradesh,Dhar,Dhar(F&V),30.0,50.0,45.0,2019-10-10
Ginger(Green),Madhya Pradesh,Rajgarh,Narsinghgarh,73.0,80.0,74.0,2019-11-02
Spinach,Madhya Pradesh,Ujjain,Ujjain(F&V),9.5,26.5,14.5,2019-10-16
Ginger(Green),Madhya Pradesh,Ujjain,Ujjain(F&V),29.5,78.0,59.2,2019-11-02
Ginger(Green),Madhya Pradesh,Ujjain,Ujjain(F&V),25.5,78.5,59.2,2019-10-21
Sweet+Potato,Madhya Pradesh,Sheopur,Syopurkalan(F&V),6.0,6.8,6.4,2019-11-25
Brinjal,Madhya Pradesh,Badwani,Sendhwa,5.0,11.0,6.0,2019-10-02
Onion,Madhya Pradesh,Sehore,Ashta,5.0,30.97,20.0,2019-10-17
Onion,Madhya Pradesh,Burhanpur,Burhanpur(F&V),16.0,32.0,24.0,2019-10-17
Onion,Madhya Pradesh,Dewas,Dewas(F&V),15.0,30.0,18.0,2019-10-17
Onion,Madhya Pradesh,Dhar,Dhar(F&V),20.0,35.0,25.0,2019-10-17
Onion,Madhya Pradesh,Mandsaur,Mandsaur,15.15,30.01,22.7,2019-10-17
Pumpkin,Madhya Pradesh,Shivpuri,Shivpuri(F&V),10.0,10.0,10.0,2019-10-15
Paddy(Dhan)(Common),Madhya Pradesh,Dindori,Dindori,13.0,14.0,13.85,2019-11-29
Paddy(Dhan)(Common),Madhya Pradesh,Dindori,Gorakhpur,12.0,13.0,12.5,2019-11-29
Green+Chilli,Madhya Pradesh,Rajgarh,Narsinghgarh,8.0,10.0,8.5,2019-11-02
Green+Chilli,Madhya Pradesh,Ujjain,Ujjain(F&V),15.5,39.5,30.1,2019-11-02
Soyabean,Madhya Pradesh,Shajapur,Agar,34.0,38.25,37.5,2019-09-16
Soyabean,Madhya Pradesh,Dhar,Badnawar,37.85,39.0,38.3,2019-09-16
Soyabean,Madhya Pradesh,Chhatarpur,Chhatarpur,35.0,36.2,35.5,2019-09-16
Soyabean,Madhya Pradesh,Khandwa,Khandwa,32.0,38.6,37.61,2019-09-16
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,34.0,38.01,37.58,2019-09-16
Soyabean,Madhya Pradesh,Neemuch,Neemuch,37.0,40.01,39.0,2019-09-16
Soyabean,Madhya Pradesh,Indore,Sanwer,35.85,39.0,37.0,2019-09-16
Soyabean,Madhya Pradesh,Shajapur,Shajapur,35.71,38.24,37.33,2019-09-16
Soyabean,Madhya Pradesh,Dewas,Sonkatch,34.0,36.25,35.5,2019-09-16
Soyabean,Madhya Pradesh,Ujjain,Ujjain,22.22,38.25,37.56,2019-09-16
Ginger(Green),Madhya Pradesh,Ujjain,Ujjain(F&V),28.0,78.0,48.0,2019-12-10
Brinjal,Madhya Pradesh,Rajgarh,Biaora,10.0,20.0,15.0,2019-11-20
Onion,Madhya Pradesh,Alirajpur,Alirajpur(F&V),45.0,47.0,46.0,2019-10-21
Onion,Madhya Pradesh,Indore,Indore(F&V),10.0,32.0,24.0,2019-10-21
Onion,Madhya Pradesh,Dhar,Kukshi,13.0,23.0,20.0,2019-10-21
Sponge+gourd,Madhya Pradesh,Jhabua,Petlawad,5.0,12.0,10.0,2019-09-16
Alasande+Gram,Madhya Pradesh,Panna,Ajaygarh,39.0,40.0,39.5,2019-09-17
Corriander+seed,Madhya Pradesh,Rajgarh,Narsinghgarh,51.0,57.0,55.0,2019-09-26
Orange,Madhya Pradesh,Ujjain,Ujjain(F&V),5.0,6.0,5.44,2019-11-07
Banana,Madhya Pradesh,Guna,Guna(F&V),11.0,15.0,14.0,2019-11-28
Alasande+Gram,Madhya Pradesh,Panna,Ajaygarh,40.0,41.1,40.5,2019-11-20
White+Peas,Madhya Pradesh,Jabalpur,Jabalpur,17.2,24.5,18.9,2019-11-18
Maize,Madhya Pradesh,Khargone,Badwaha,12.05,17.4,14.55,2019-11-06
Maize,Madhya Pradesh,Chhindwara,Chhindwara,15.0,20.72,18.2,2019-11-06
Maize,Madhya Pradesh,Khargone,Khargone,10.8,21.4,16.4,2019-11-06
Soyabean,Madhya Pradesh,Shivpuri,Shivpuri,32.0,38.51,35.99,2019-11-07
Groundnut,Madhya Pradesh,Jhabua,Jhabua,40.0,40.0,40.0,2019-11-28
Onion,Madhya Pradesh,Dhar,Dhar(F&V),20.0,33.0,25.0,2019-10-18
Maize,Madhya Pradesh,Khargone,Badwaha,12.6,17.3,13.55,2019-11-03
Carrot,Madhya Pradesh,Ujjain,Ujjain(F&V),14.5,30.5,18.2,2019-12-23
Soyabean,Madhya Pradesh,Khargone,Bhikangaon,35.7,35.9,35.81,2019-09-19
Soyabean,Madhya Pradesh,Rajgarh,Biaora,33.5,38.05,35.7,2019-09-19
Soyabean,Madhya Pradesh,Dhar,Dhar,29.14,39.08,37.9,2019-09-19
Soyabean,Madhya Pradesh,Sehore,Nasrullaganj,36.8,37.91,37.0,2019-09-19
Soyabean,Madhya Pradesh,Dewas,Sonkatch,32.5,38.31,37.0,2019-09-19
Soyabean,Madhya Pradesh,Ujjain,Ujjain,24.4,38.74,37.7,2019-09-19
Onion,Madhya Pradesh,Mandsaur,Mandsaur,19.96,31.81,25.8,2019-10-22
Cabbage,Madhya Pradesh,Dewas,Haatpipliya,9.0,13.0,11.0,2019-09-17
Lemon,Madhya Pradesh,Ujjain,Ujjain(F&V),6.0,16.0,11.2,2019-11-02
Garlic,Madhya Pradesh,Indore,Sanwer,62.5,62.5,62.5,2019-12-05
Capsicum,Madhya Pradesh,Ujjain,Ujjain(F&V),18.5,40.2,35.5,2019-09-24
Alasande+Gram,Madhya Pradesh,Raisen,Silvani,35.8,39.25,38.8,2019-09-26
Maize,Madhya Pradesh,Rajgarh,Narsinghgarh,18.0,19.5,19.0,2019-11-02
Masur+Dal,Madhya Pradesh,Bhind,Alampur,42.0,42.5,42.2,2019-11-06
Ridgeguard(Tori),Madhya Pradesh,Sheopur,Syopurkalan(F&V),13.0,15.0,14.0,2019-10-01
Ginger(Dry),Madhya Pradesh,Jabalpur,Jabalpur(F&V),9.25,17.75,12.0,2019-12-07
Coriander(Leaves),Madhya Pradesh,Narsinghpur,Gadarwada,60.0,60.0,60.0,2019-10-21
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),8.0,19.0,14.2,2019-12-31
Cotton,Madhya Pradesh,Khargone,Badwaha,38.0,55.9,50.95,2019-10-21
Soyabean,Madhya Pradesh,Dhar,Badnawar,15.0,41.55,34.0,2019-09-30
Ginger(Green),Madhya Pradesh,Rajgarh,Biaora,80.0,100.0,90.0,2019-09-12
Mustard,Madhya Pradesh,Shajapur,Kalapipal,33.2,37.8,34.0,2019-11-02
Corriander+seed,Madhya Pradesh,Shajapur,Nalkehda,50.0,58.0,53.5,2019-10-22
Lemon,Madhya Pradesh,Ujjain,Ujjain(F&V),6.0,19.0,11.2,2019-10-21
Cowpea(Veg),Madhya Pradesh,Narsinghpur,Gadarwada,23.0,25.0,24.0,2019-10-21
Green+Chilli,Madhya Pradesh,Guna,Guna(F&V),8.7,10.0,9.5,2019-12-10
Guar,Madhya Pradesh,Chhindwara,Chhindwara(F&V),19.0,21.0,20.0,2019-11-29
Green+Chilli,Madhya Pradesh,Ujjain,Ujjain(F&V),13.0,22.0,14.49,2019-12-10
Peas+Wet,Madhya Pradesh,Ujjain,Ujjain(F&V),30.0,52.5,35.1,2019-11-29
Corriander+seed,Madhya Pradesh,Shajapur,Nalkehda,49.5,62.0,56.9,2019-12-09
Cucumbar(Kheera),Madhya Pradesh,Narsinghpur,Gadarwada,25.0,25.0,25.0,2019-10-21
Peas(Dry),Madhya Pradesh,Dindori,Gorakhpur,38.15,38.25,38.2,2019-11-29
Bitter+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),15.5,32.0,21.29,2019-11-28
Maize,Madhya Pradesh,Jabalpur,Jabalpur,17.1,19.0,18.2,2019-11-27
Ridgeguard(Tori),Madhya Pradesh,Harda,Harda(F&V),15.0,17.0,16.0,2019-09-13
Maize,Madhya Pradesh,Sheopur,Sheopurkalan,19.3,19.5,19.4,2019-11-27
Onion,Madhya Pradesh,Alirajpur,Alirajpur(F&V),30.0,30.0,30.0,2019-11-02
Soyabean,Madhya Pradesh,Shajapur,Nalkehda,27.5,38.76,34.9,2019-10-21
Onion,Madhya Pradesh,Dhar,Dhar(F&V),25.0,38.0,35.0,2019-11-02
Onion,Madhya Pradesh,Indore,Indore(F&V),20.0,52.0,45.0,2019-11-02
Onion,Madhya Pradesh,Shajapur,Kalapipal,8.5,40.2,15.55,2019-11-02
Onion,Madhya Pradesh,Dhar,Kukshi,11.0,17.0,14.0,2019-11-02
Taramira,Madhya Pradesh,Mandsaur,Mandsaur,34.01,34.01,34.01,2019-09-18
Onion,Madhya Pradesh,Rajgarh,Narsinghgarh,31.0,37.5,35.0,2019-11-02
Onion,Madhya Pradesh,Shajapur,Shajapur(F&V),15.0,32.0,25.0,2019-11-02
Maize,Madhya Pradesh,Dindori,Gorakhpur,13.5,15.11,14.31,2019-10-21
Arhar+Dal(Tur+Dal),Madhya Pradesh,Betul,Betul,45.01,50.01,45.01,2019-09-24
Tomato,Madhya Pradesh,Guna,Guna(F&V),8.0,9.5,9.0,2019-09-18
Mustard,Madhya Pradesh,Chhatarpur,Chhatarpur,35.5,36.5,36.0,2019-11-06
Mustard,Madhya Pradesh,Chhindwara,Chhindwara,34.5,34.5,34.5,2019-11-06
Green+Chilli,Madhya Pradesh,Dewas,Haatpipliya,19.0,25.0,23.0,2019-10-16
Paddy(Dhan)(Common),Madhya Pradesh,Dindori,Dindori,13.0,13.0,13.0,2019-10-01
Green+Chilli,Madhya Pradesh,Rajgarh,Narsinghgarh,9.0,9.5,9.25,2019-10-16
Paddy(Dhan)(Common),Madhya Pradesh,Mandla,Mandla,13.7,19.02,15.5,2019-09-19
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),8.5,22.0,14.2,2019-10-09
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),8.5,20.0,13.2,2019-11-28
Ginger(Dry),Madhya Pradesh,Jabalpur,Jabalpur(F&V),8.75,14.25,12.0,2019-10-21
Mustard,Madhya Pradesh,Ujjain,Badnagar,31.5,31.5,31.5,2019-09-06
Mustard,Madhya Pradesh,Chhindwara,Chhindwara,33.0,33.0,33.0,2019-09-06
Mustard,Madhya Pradesh,Ujjain,Ujjain,31.25,31.4,31.4,2019-09-06
Cabbage,Madhya Pradesh,Mandsaur,Mandsaur(F&V),10.0,17.0,14.0,2019-12-19
Wheat,Madhya Pradesh,Dewas,Khategaon,19.5,21.75,19.8,2019-09-25
Wheat,Madhya Pradesh,Khargone,Badwaha,18.05,21.15,20.91,2019-11-25
Wheat,Madhya Pradesh,Shajapur,Kalapipal,18.5,19.55,19.0,2019-11-25
Wheat,Madhya Pradesh,Shajapur,Shajapur,20.85,23.11,21.15,2019-11-25
Potato,Madhya Pradesh,Jabalpur,Jabalpur(F&V),6.2,10.8,8.0,2019-09-11
Soyabean,Madhya Pradesh,Chhatarpur,Chhatarpur,32.5,37.0,34.0,2019-11-04
Soyabean,Madhya Pradesh,Chhindwara,Chhindwara,35.02,36.5,36.11,2019-11-04
Soyabean,Madhya Pradesh,Khargone,Khargone,17.4,39.12,34.5,2019-11-04
Brinjal,Madhya Pradesh,Rajgarh,Biaora,10.0,13.0,11.5,2019-10-30
Soyabean,Madhya Pradesh,Mandsaur,Mandsaur,22.5,41.0,35.1,2019-11-04
Soyabean,Madhya Pradesh,Shajapur,Shajapur,34.91,39.8,38.0,2019-11-04
Sponge+gourd,Madhya Pradesh,Dhar,Kukshi,9.0,13.0,10.0,2019-11-07
Methi(Leaves),Madhya Pradesh,Dhar,Dhar(F&V),25.0,25.0,25.0,2019-10-21
Papaya,Madhya Pradesh,Indore,Indore(F&V),15.0,40.0,25.0,2019-11-02
Soyabean,Madhya Pradesh,Shajapur,Agar,34.0,38.6,37.5,2019-09-23
Papaya,Madhya Pradesh,Dhar,Dhar(F&V),10.0,30.0,18.0,2019-09-19
Millets,Madhya Pradesh,Dindori,Dindori,20.0,25.0,20.0,2019-09-28
Ginger(Dry),Madhya Pradesh,Jabalpur,Jabalpur(F&V),8.25,18.75,12.0,2019-12-28
Green+Chilli,Madhya Pradesh,Jabalpur,Jabalpur(F&V),8.05,12.05,10.0,2019-10-21
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),9.0,21.0,14.28,2019-11-27
Mustard,Madhya Pradesh,Bhind,Alampur,35.0,36.0,35.5,2019-10-21
Mustard,Madhya Pradesh,Shajapur,Kalapipal,33.0,43.0,40.0,2019-10-21
Pomegranate,Madhya Pradesh,Sheopur,Syopurkalan(F&V),40.0,40.0,40.0,2019-09-26
Corriander+seed,Madhya Pradesh,Shajapur,Agar,46.5,55.7,50.0,2019-10-10
Corriander+seed,Madhya Pradesh,Guna,Guna,51.45,67.0,61.75,2019-10-10
Corriander+seed,Madhya Pradesh,Sheopur,Sheopurkalan,43.31,59.5,51.0,2019-10-10
Maize,Madhya Pradesh,Chhindwara,Chaurai,20.0,22.0,21.0,2019-09-16
Cotton,Madhya Pradesh,Khargone,Badwaha,25.0,52.25,43.3,2019-10-10
Cotton,Madhya Pradesh,Badwani,Khetia,28.0,54.5,45.8,2019-10-10
Tomato,Madhya Pradesh,Badwani,Sendhwa,6.0,8.0,8.0,2019-09-25
Potato,Madhya Pradesh,Dewas,Dewas(F&V),6.0,14.0,9.0,2019-11-29
Tomato,Madhya Pradesh,Dewas,Haatpipliya,20.0,23.0,22.0,2019-10-11
Garlic,Madhya Pradesh,Mandsaur,Piplya,48.0,190.52,90.0,2019-10-09
Cotton,Madhya Pradesh,Badwani,Khetia,41.0,55.55,53.0,2019-10-17
Potato,Madhya Pradesh,Morena,Morena(F&V),3.6,3.6,3.6,2019-11-29
Potato,Madhya Pradesh,Dhar,Rajgarh,5.0,8.0,6.92,2019-11-29
Wheat,Madhya Pradesh,Shajapur,Agar,18.5,20.6,20.2,2019-10-04
Cauliflower,Madhya Pradesh,Dhar,Dhar(F&V),7.0,9.0,8.0,2019-12-18
Cauliflower,Madhya Pradesh,Dewas,Haatpipliya,18.0,22.0,20.0,2019-12-18
Wheat,Madhya Pradesh,Bhind,Alampur,19.87,19.95,19.9,2019-10-11
Isabgul+(Psyllium),Madhya Pradesh,Neemuch,Neemuch,64.0,92.8,81.5,2019-12-05
Wheat,Madhya Pradesh,Khargone,Khargone,20.98,22.59,21.4,2019-10-11
Potato,Madhya Pradesh,Indore,Indore(F&V),3.0,14.0,9.0,2019-09-30
Wheat,Madhya Pradesh,Bhind,Mow,19.0,19.61,19.25,2019-10-11
Wheat,Madhya Pradesh,Neemuch,Neemuch,19.4,23.32,20.7,2019-10-11
Wheat,Madhya Pradesh,Khargone,Sanawad,20.5,21.63,20.9,2019-10-11
Wheat,Madhya Pradesh,Jabalpur,Shahpura(Jabalpur),19.3,19.81,19.7,2019-10-11
Wheat,Madhya Pradesh,Shajapur,Shajapur,20.7,21.43,20.94,2019-10-11
Wheat,Madhya Pradesh,Sheopur,Sheopurkalan,19.1,20.3,20.17,2019-10-11
Wheat,Madhya Pradesh,Dewas,Sonkatch,19.0,21.0,19.9,2019-10-11
Wheat,Madhya Pradesh,Mandsaur,Suvasra,19.95,20.15,20.05,2019-10-11
Green+Peas,Madhya Pradesh,Dhar,Badnawar,18.75,33.55,21.5,2019-10-21
Potato,Madhya Pradesh,Dhar,Dhar(F&V),8.0,14.0,13.0,2019-11-02
Potato,Madhya Pradesh,Dhar,Kukshi,10.0,15.0,11.0,2019-11-02
Soyabean,Madhya Pradesh,Dewas,Khategaon,34.0,36.54,35.43,2019-09-14
Soyabean,Madhya Pradesh,Sagar,Rahatgarh,33.65,34.75,34.2,2019-09-14
Peas(Dry),Madhya Pradesh,Dhar,Dhar,16.6,39.92,23.5,2019-11-25
Wheat,Madhya Pradesh,Dindori,Gorakhpur,19.0,19.6,19.3,2019-10-12
Jowar(Sorghum),Madhya Pradesh,Khargone,Khargone,14.5,15.5,15.01,2019-12-05
